0: 540,286,466
821: 355,278,813,720,14,252,530
822: 492,690,660,833,32
823: 187,49,612,332,425,748
824: 651,107,365,332,425
825: 17,156,109
826: 285,529,169,745,581
827: 177,319
828: 236,708,224,469,740,694
829: 772,60,252,264,530,310,232
830: 291,444,122,317,133,244,701
831: 724,193,401,559,571,590,296
832: 285,84,686,169,362,346,263
833: 660,822,351,751,399,32
834: 74,239,462,228,219,450
835: 488
836: 565,224,358,125
837: 552,38,294,566
838: 577,410,598,479,386,247
839: 61,36,323,608,511
840: 633,201
841: 223,215,677,43
842: 184,768,590
843: 315,276,770,25,161,97,8
844: 144,312,731,233,771
845: 350,796,774,327,687,744,788
846: 792,780,628,392,404,426
847: 794,357,198,381
